日期,开盘,最高,最低,收盘,成交量
2020-11-25,3861.72,3883.93,3806.39,3835.67,359574390
2020-11-26,3835.13,3835.13,3749.31,3798.3,375436260
2020-11-27,3832.47,3839.15,3799.31,3800.6,319657013
2020-11-30,3798.85,3808.43,3726.55,3770.39,383112670
2020-12-01,3774.23,3778.95,3722.42,3759.02,474183893
2020-12-02,3779.56,3802.39,3740.36,3776.89,425873161
2020-12-03,3845.71,3847.6,3766.09,3811.04,161204334
2020-12-04,3853.29,3855.46,3809.58,3834.71,245700744
2020-12-07,3861.77,3871.45,3804.52,3853.96,324342700
2020-12-08,3865.25,3865.25,3788.75,3834.33,452241206
2020-12-09,3874.91,3884.1,3802.09,3836.61,111256616
2020-12-10,3864.98,3864.98,3806.56,3829.23,216823202
2020-12-11,3815.18,3853.18,3784.84,3810.95,193664330
2020-12-14,3846.29,3876.47,3816.9,3842.53,300863831
2020-12-15,3875.08,3887.78,3816.51,3874.13,262213340
2020-12-16,3892.8,3896.29,3883.64,3892.27,243022873
2020-12-17,3889.0,3889.0,3817.18,3854.89,314628017
2020-12-18,3897.33,3897.33,3845.7,3863.53,162776656
2020-12-21,3896.76,3896.76,3828.1,3871.95,486915627
2020-12-22,3917.13,3928.7,3847.92,3882.23,199063696
2020-12-23,3905.68,3923.52,3849.29,3894.68,230465398
2020-12-24,3875.08,3875.08,3823.3,3873.15,103408747
2020-12-25,3930.41,3930.41,3881.8,3911.3,412393964
2020-12-28,3968.56,3987.61,3919.33,3946.74,190548063
2020-12-29,3967.9,3967.9,3909.91,3960.98,249630475
2020-12-30,3940.06,3951.64,3930.99,3935.23,435526172
2020-12-31,3930.16,3969.66,3912.2,3921.63,230771995
2021-01-01,3961.37,3982.74,3931.58,3959.51,438789773
2021-01-04,3973.05,4010.76,3941.16,3953.83,123459245
2021-01-05,3937.87,3937.87,3878.63,3926.62,321685358
2021-01-06,3935.1,3955.51,3906.16,3906.56,408159308
2021-01-07,3945.05,3966.09,3862.99,3920.86,277045929
2021-01-08,3955.76,3955.76,3898.57,3933.34,280098530
2021-01-11,3924.48,3927.07,3842.68,3899.83,179113806
2021-01-12,3900.55,3903.38,3824.95,3882.36,391053177
2021-01-13,3899.84,3918.6,3863.43,3876.68,354347762
2021-01-14,3878.35,3884.01,3794.0,3849.83,340741758
2021-01-15,3919.25,3922.69,3855.82,3880.63,381331595
2021-01-18,3899.21,3920.76,3862.62,3889.98,379220278
2021-01-19,3889.22,3889.22,3861.26,3873.69,306156460
2021-01-20,3910.01,3912.08,3883.5,3900.81,157977521
2021-01-21,3942.35,3976.19,3884.12,3935.39,308272522
2021-01-22,3960.64,4011.38,3919.91,3953.08,210300446
2021-01-25,4007.24,4007.24,3970.71,3971.84,245804649
2021-01-26,3983.66,3983.66,3893.19,3951.48,431356985
2021-01-27,4007.78,4032.37,3930.65,3973.99,422478628
2021-01-28,4021.54,4050.3,3994.49,4013.66,339737041
2021-01-29,4069.68,4086.95,4026.86,4050.37,150118785
2021-02-01,4028.65,4031.28,3971.05,4016.89,380269510
2021-02-02,4053.63,4105.4,4009.63,4052.56,244900478
2021-02-03,4048.89,4056.82,4007.23,4033.36,294453700
2021-02-04,4069.67,4083.81,4007.97,4053.23,438668281
2021-02-05,4101.56,4128.78,4016.19,4067.91,254838135
2021-02-08,4106.15,4126.45,4042.11,4078.72,261222145
2021-02-09,4135.31,4135.31,4092.97,4106.42,489393880
2021-02-10,4169.43,4182.71,4112.33,4135.78,465743576
2021-02-11,4129.91,4140.97,4061.15,4114.59,182397673
2021-02-12,4100.87,4135.6,4097.27,4098.81,285478460
2021-02-15,4123.35,4147.92,4096.55,4122.7,476325828
2021-02-16,4172.04,4172.04,4117.95,4146.7,411311630
2021-02-17,4197.65,4197.65,4134.5,4186.64,320629258
2021-02-18,4186.54,4187.31,4148.04,4186.14,301255729
2021-02-19,4160.91,4207.87,4142.12,4158.5,288548506
2021-02-22,4170.65,4170.65,4137.55,4144.98,343888460
2021-02-23,4163.12,4163.12,4129.93,4137.67,181225150
2021-02-24,4139.76,4168.75,4068.38,4129.62,357932882
2021-02-25,4130.52,4190.76,4086.78,4129.36,361107188
2021-02-26,4099.73,4127.68,4053.41,4090.43,240865257
2021-03-01,4104.57,4141.25,4049.78,4090.95,227016347
2021-03-02,4110.95,4110.95,4017.87,4078.32,261957970
2021-03-03,4144.63,4147.67,4094.95,4105.54,112228251
2021-03-04,4125.26,4173.23,4112.01,4114.48,181484680
2021-03-05,4138.92,4150.32,4117.57,4124.44,453041844
2021-03-08,4160.22,4177.95,4116.0,4142.49,436997263
2021-03-09,4137.04,4151.5,4082.24,4106.91,168973702
2021-03-10,4135.13,4135.13,4071.32,4115.23,488849324
2021-03-11,4173.0,4184.05,4145.02,4152.06,376766526
2021-03-12,4182.05,4182.05,4104.53,4155.28,210553313
2021-03-15,4134.07,4148.74,4110.0,4121.38,308459640
2021-03-16,4116.44,4144.33,4100.17,4102.11,400647420
2021-03-17,4167.68,4167.68,4074.24,4126.52,227171905
2021-03-18,4125.12,4141.87,4050.47,4109.05,273947873
2021-03-19,4170.04,4172.47,4087.47,4134.84,318162221
2021-03-22,4133.76,4165.16,4091.62,4120.11,432633483
2021-03-23,4082.71,4091.81,4075.34,4082.45,486667414
2021-03-24,4111.91,4149.9,4088.62,4094.71,449687906
2021-03-25,4153.7,4164.16,4093.57,4121.95,399709975
2021-03-26,4154.46,4154.46,4061.42,4116.96,324107081
2021-03-29,4123.61,4160.52,4075.25,4118.68,478312135
2021-03-30,4175.03,4175.03,4131.5,4158.59,367003233
2021-03-31,4212.32,4212.32,4187.8,4195.21,365441480
2021-04-01,4190.36,4211.23,4137.56,4173.48,462021180
2021-04-02,4247.43,4256.02,4146.86,4206.13,342720640
2021-04-05,4268.55,4282.76,4224.82,4242.64,434028740
2021-04-06,4324.21,4345.14,4267.62,4283.66,447405772
2021-04-07,4317.93,4339.64,4282.36,4305.47,149171534
2021-04-08,4359.69,4359.69,4330.5,4339.24,283056674
2021-04-09,4330.12,4339.15,4265.46,4318.05,248352336
2021-04-12,4354.76,4354.76,4284.3,4316.61,398342975
2021-04-13,4371.34,4409.83,4307.35,4356.35,187948508
2021-04-14,4332.65,4343.72,4313.96,4327.07,312920059
2021-04-15,4302.7,4344.46,4284.96,4287.54,356056277
2021-04-16,4292.67,4292.67,4278.82,4285.12,217856495
2021-04-19,4306.73,4324.61,4254.07,4295.47,158010763
2021-04-20,4288.51,4288.51,4244.5,4262.77,385598427
2021-04-21,4288.5,4288.5,4244.24,4251.15,483075159
2021-04-22,4224.56,4272.17,4210.81,4221.44,104790846
2021-04-23,4221.17,4233.62,4150.71,4210.03,491658389
2021-04-26,4234.74,4236.54,4201.51,4230.57,149222978
2021-04-27,4199.98,4223.75,4162.81,4199.9,177517405
2021-04-28,4211.97,4211.97,4131.02,4181.86,347783573
2021-04-29,4220.8,4220.8,4150.2,4191.32,320149994
2021-04-30,4226.69,4252.11,4175.54,4191.88,342849745
2021-05-03,4237.57,4248.93,4175.45,4223.75,479612358
2021-05-04,4230.6,4261.78,4188.14,4218.74,442100272
2021-05-05,4210.69,4248.74,4187.12,4194.75,419977330
2021-05-06,4200.54,4232.19,4169.42,4183.83,366637819
2021-05-07,4163.26,4203.51,4102.5,4145.19,251087121
2021-05-10,4131.25,4162.54,4068.21,4117.89,435116477
2021-05-11,4177.86,4177.86,4107.56,4143.73,134976935
2021-05-12,4126.46,4171.63,4078.08,4124.55,298700123
2021-05-13,4117.54,4152.63,4090.16,4092.14,186399014
2021-05-14,4093.45,4129.85,4079.06,4079.47,285994993
2021-05-17,4068.4,4069.32,4020.0,4056.46,443843926
2021-05-18,4118.37,4120.95,4070.7,4083.38,133481175
2021-05-19,4077.54,4091.49,4026.7,4054.67,468995782
2021-05-20,4114.23,4145.21,4080.89,4090.02,379366053
2021-05-21,4146.98,4146.98,4085.76,4122.8,454098735
2021-05-24,4110.8,4160.68,4065.59,4101.79,152955722
2021-05-25,4154.82,4154.82,4073.29,4128.69,188357926
2021-05-26,4179.88,4179.88,4107.62,4165.55,141939452
2021-05-27,4140.64,4175.91,4081.21,4134.09,144793295
2021-05-28,4134.77,4167.49,4070.08,4117.19,132658980
2021-05-31,4137.42,4137.42,4040.91,4098.15,127904955
2021-06-01,4097.49,4097.49,4025.11,4082.18,333378326
2021-06-02,4124.05,4137.09,4091.43,4122.17,344789499
2021-06-03,4110.36,4110.36,4030.74,4090.12,232340983
2021-06-04,4105.47,4131.2,4031.36,4077.08,248796980
2021-06-07,4119.27,4119.73,4062.11,4090.67,487423742
2021-06-08,4116.61,4130.79,4043.75,4095.54,230958255
2021-06-09,4118.34,4135.45,4079.15,4096.23,154683012
2021-06-10,4092.95,4152.21,4066.16,4091.69,430767757
2021-06-11,4130.09,4167.44,4070.13,4106.96,475250283
2021-06-14,4095.03,4110.63,4042.95,4070.4,315570060
2021-06-15,4081.44,4081.44,4039.19,4051.05,274566627
2021-06-16,4067.74,4067.74,4008.1,4052.64,193724943
2021-06-17,4093.37,4093.37,4045.36,4079.45,351035144
2021-06-18,4069.35,4080.59,4007.85,4043.29,382976485
2021-06-21,4049.8,4049.8,3969.18,4022.15,138028474
2021-06-22,4076.81,4116.96,4041.72,4062.27,400896599
2021-06-23,4059.61,4059.61,4040.15,4041.96,228283215
2021-06-24,4039.24,4039.24,3974.96,4010.92,101235185
2021-06-25,4000.04,4019.36,3966.71,3997.07,114399282
2021-06-28,4032.35,4041.2,3950.06,4000.01,479269298
2021-06-29,4031.22,4031.22,3973.37,3991.66,356452443
2021-06-30,4049.59,4066.39,4024.28,4026.75,158192967
2021-07-01,4058.71,4058.71,4030.57,4047.92,232105282
2021-07-02,4083.14,4090.85,4023.52,4067.15,445044518
2021-07-05,4124.44,4124.44,4066.51,4088.43,342672092
2021-07-06,4073.55,4081.44,4040.15,4052.8,388564228
2021-07-07,4118.91,4147.62,4086.53,4086.85,153350504
2021-07-08,4079.19,4082.67,4008.0,4050.51,478631800
2021-07-09,4037.5,4061.59,4011.53,4012.1,341271461
2021-07-12,4015.51,4015.51,3978.79,3986.29,277055749
2021-07-13,3971.13,3972.52,3940.3,3950.1,440889291
2021-07-14,3961.95,3966.31,3920.6,3930.5,108222451
2021-07-15,3971.99,4024.48,3954.67,3968.09,326131252
2021-07-16,3936.17,3945.15,3879.22,3928.75,373791388
2021-07-19,3971.37,4008.67,3951.8,3959.24,326599604
2021-07-20,3992.7,3992.7,3954.27,3969.79,263576043
2021-07-21,3981.58,3981.58,3937.22,3964.17,295240561
2021-07-22,4002.29,4038.09,3941.24,3981.98,306864992
2021-07-23,3987.79,3987.79,3923.31,3962.95,208492189
2021-07-26,3960.25,3986.67,3923.85,3929.13,428876857
2021-07-27,3929.68,3936.61,3889.33,3920.5,105552426
2021-07-28,3946.34,3946.34,3906.37,3910.06,402532203
2021-07-29,3925.24,3926.79,3919.1,3922.55,127076939
2021-07-30,3918.87,3925.56,3884.24,3910.59,215220856
2021-08-02,3985.32,3990.5,3930.16,3946.79,197806653
2021-08-03,3979.34,4019.86,3969.72,3974.32,409477854
2021-08-04,4006.74,4006.74,3962.63,3970.01,185501883
2021-08-05,3986.42,4018.59,3939.08,3984.2,274193720
2021-08-06,4049.27,4067.38,3993.0,4019.1,382744828
2021-08-09,4056.73,4068.51,4002.43,4022.15,416432280
2021-08-10,4072.46,4072.46,3993.63,4044.46,337853962
2021-08-11,4063.26,4080.72,4025.72,4058.64,300719032
2021-08-12,4056.0,4083.4,4026.38,4039.89,151986681
2021-08-13,4048.32,4106.09,3996.71,4046.45,144672923
2021-08-16,4106.44,4106.44,4068.31,4069.46,112109497
2021-08-17,4091.19,4091.19,4074.74,4087.82,481152920
2021-08-18,4056.87,4090.14,4034.76,4049.63,372513930
2021-08-19,4078.21,4085.23,3987.84,4046.88,146590436
2021-08-20,4030.14,4062.76,3969.68,4028.34,489015957
2021-08-23,4003.01,4047.41,3994.55,3999.49,243298851
2021-08-24,4021.81,4057.9,3946.24,3999.02,115930583
2021-08-25,4041.87,4084.89,3974.49,4028.47,319699147
2021-08-26,4005.26,4021.27,3945.98,3998.86,385857337
2021-08-27,4042.33,4042.33,3986.62,4009.27,201106172
2021-08-30,4026.76,4029.27,3949.34,3995.07,140615745
2021-08-31,4015.69,4039.79,3951.31,3984.77,253344447
2021-09-01,4014.74,4044.37,3987.83,3995.14,106979880
2021-09-02,3996.71,3996.71,3933.56,3982.88,203008012
2021-09-03,4005.45,4037.87,3955.71,3995.35,124578424
2021-09-06,4058.83,4083.94,3985.29,4024.58,463904875
2021-09-07,4082.72,4082.72,4049.41,4053.39,370919285
2021-09-08,4080.89,4103.17,4054.57,4059.77,454743284
2021-09-09,4064.71,4064.71,4035.47,4038.01,410527536
2021-09-10,4056.83,4109.55,4034.04,4056.53,411476975
2021-09-13,4037.67,4037.67,4012.25,4016.11,214117084
2021-09-14,4044.43,4044.43,3959.95,4020.02,272688299
2021-09-15,4047.98,4060.3,3987.56,4028.94,102846071
2021-09-16,4075.68,4092.46,4027.21,4051.75,287780656
2021-09-17,4085.8,4120.61,4073.52,4081.84,203981837
2021-09-20,4093.71,4114.47,4041.89,4077.69,412065407
2021-09-21,4105.03,4110.02,4092.21,4093.38,261029495
2021-09-22,4079.01,4106.71,4037.54,4055.65,392530238
2021-09-23,4102.17,4102.17,4034.19,4061.84,476987389
2021-09-24,4069.25,4095.81,4009.08,4046.49,438207387
2021-09-27,4066.94,4066.94,4005.5,4053.91,350441115
2021-09-28,4120.93,4143.37,4092.18,4094.3,122626681
2021-09-29,4139.23,4139.23,4042.26,4100.09,152972096
2021-09-30,4118.54,4119.43,4059.82,4110.63,366652920
2021-10-01,4097.03,4098.73,4081.49,4086.95,380938726
2021-10-04,4112.31,4112.31,4046.03,4089.31,369259072
2021-10-05,4137.84,4137.84,4062.36,4121.7,265189526
2021-10-06,4124.5,4124.5,4057.01,4097.47,146355908
2021-10-07,4077.34,4108.98,4039.34,4072.79,173815203
2021-10-08,4067.1,4093.02,4010.23,4065.5,124816839
2021-10-11,4110.82,4120.84,4024.35,4079.0,369897175
2021-10-12,4120.51,4144.09,4033.78,4089.97,371212675
2021-10-13,4091.59,4097.64,4037.79,4086.64,296856795
2021-10-14,4145.12,4165.16,4058.35,4117.13,134806510
2021-10-15,4125.24,4163.93,4088.34,4124.34,472220512
2021-10-18,4196.87,4196.87,4138.73,4161.35,358055891
2021-10-19,4157.89,4157.89,4115.22,4127.88,361286099
2021-10-20,4115.17,4161.72,4076.36,4110.39,462018237
2021-10-21,4111.61,4144.9,4063.96,4101.5,299327373
2021-10-22,4112.53,4150.74,4046.37,4105.45,305018694
2021-10-25,4127.25,4128.34,4073.27,4117.5,474058882
2021-10-26,4164.93,4208.08,4118.52,4152.15,378492545
2021-10-27,4209.29,4214.08,4129.94,4170.17,301021693
2021-10-28,4172.09,4172.09,4119.2,4151.79,169361491
2021-10-29,4198.88,4198.88,4132.3,4158.84,312857222
2021-11-01,4182.05,4219.34,4158.65,4173.08,401366735
2021-11-02,4164.93,4214.63,4133.35,4157.76,390841077
2021-11-03,4206.76,4220.31,4122.01,4183.66,254744090
2021-11-04,4154.53,4181.59,4103.04,4148.86,400067199
2021-11-05,4204.38,4204.5,4167.63,4169.09,196046759
2021-11-08,4140.43,4191.84,4131.48,4139.17,499969209
2021-11-09,4171.04,4203.12,4119.52,4152.39,379400278
2021-11-10,4219.87,4249.92,4182.34,4187.56,197801688
2021-11-11,4214.09,4214.09,4162.35,4184.75,246804462
2021-11-12,4178.23,4196.75,4107.69,4150.61,417576365
2021-11-15,4213.31,4213.31,4141.63,4174.82,218730934
2021-11-16,4189.12,4213.0,4126.13,4176.02,249681238
2021-11-17,4227.56,4228.16,4186.19,4196.91,186940384
2021-11-18,4203.17,4203.17,4148.04,4177.04,472921761
2021-11-19,4177.51,4195.15,4124.37,4162.27,494389929
2021-11-22,4233.12,4244.75,4186.52,4199.78,348705803
2021-11-23,4203.5,4232.61,4161.97,4188.92,466433387
2021-11-24,4215.24,4219.19,4176.98,4180.82,284254616
2021-11-25,4206.68,4208.51,4151.54,4187.65,269478226
2021-11-26,4231.86,4231.86,4141.14,4193.67,188343305
2021-11-29,4238.18,4287.36,4173.61,4230.24,326449503
2021-11-30,4205.08,4229.41,4192.23,4201.21,347585702
2021-12-01,4239.97,4239.97,4172.82,4209.93,226311343
2021-12-02,4202.46,4241.8,4139.08,4187.52,286109784
2021-12-03,4177.75,4212.29,4111.83,4169.4,100721815
2021-12-06,4157.76,4157.76,4116.92,4133.87,205434881
2021-12-07,4163.76,4173.41,4138.08,4140.94,207848925
2021-12-08,4141.93,4176.0,4085.27,4120.16,110482393
2021-12-09,4172.45,4190.77,4110.82,4132.5,314231648
2021-12-10,4141.45,4141.45,4086.31,4111.43,372975531
2021-12-13,4136.45,4136.45,4081.97,4110.02,151696106
2021-12-14,4106.04,4120.01,4039.74,4080.86,374934258
2021-12-15,4109.61,4109.61,4021.44,4079.18,437791146
2021-12-16,4093.22,4106.95,4033.69,4059.45,204401267
2021-12-17,4071.48,4071.48,3995.84,4055.05,191101179
2021-12-20,4104.0,4141.59,4076.85,4084.0,286977289
2021-12-21,4088.29,4088.29,4029.7,4050.42,264848512
2021-12-22,4077.85,4092.86,4011.74,4051.1,359334632
2021-12-23,4066.73,4066.73,4043.24,4053.18,290960058
2021-12-24,4082.75,4089.69,4023.22,4070.01,333203473
2021-12-27,4096.12,4096.12,4045.25,4060.28,190412389
2021-12-28,4089.88,4117.61,4044.41,4065.63,241426581
2021-12-29,4112.95,4112.95,4053.49,4072.59,465500859
2021-12-30,4134.67,4158.02,4076.94,4100.62,382238820
2021-12-31,4171.57,4179.5,4118.34,4141.57,114924141
2022-01-03,4135.6,4135.6,4082.78,4124.39,260930717
2022-01-04,4135.3,4150.7,4052.38,4097.51,439296871
2022-01-05,4147.54,4150.1,4096.71,4135.36,376419470
2022-01-06,4112.63,4154.73,4048.15,4109.12,345389903
2022-01-07,4151.36,4154.64,4074.88,4128.27,256661901
2022-01-10,4188.11,4196.2,4134.57,4157.91,295944854
2022-01-11,4170.95,4183.71,4106.56,4132.1,352400753
2022-01-12,4169.12,4169.12,4114.5,4143.99,198741015
2022-01-13,4132.98,4187.85,4090.44,4132.17,340475980
2022-01-14,4127.81,4154.29,4083.76,4117.72,220195129
2022-01-17,4160.1,4160.1,4101.88,4149.34,294255926
2022-01-18,4175.39,4219.64,4164.86,4173.22,415865296
2022-01-19,4157.61,4191.4,4130.78,4155.96,185198383
2022-01-20,4201.1,4204.41,4126.03,4186.51,148992881
2022-01-21,4193.32,4224.91,4155.39,4170.35,396064491
2022-01-24,4210.0,4210.0,4152.77,4168.42,302263064
2022-01-25,4205.1,4205.1,4152.22,4165.63,112772775
2022-01-26,4162.57,4187.97,4141.04,4142.03,213620093
2022-01-27,4141.15,4181.83,4105.84,4135.67,255102982
2022-01-28,4175.14,4175.14,4113.92,4134.62,106190982
2022-01-31,4123.49,4123.49,4067.24,4105.0,392158678
2022-02-01,4105.87,4109.71,4029.06,4078.57,187733834
2022-02-02,4066.43,4089.15,4035.98,4058.25,435704465
2022-02-03,4096.76,4096.76,4013.2,4073.0,107545232
2022-02-04,4078.79,4102.76,4045.95,4073.08,336460644
2022-02-07,4057.04,4072.78,4005.81,4051.78,125437352
2022-02-08,4052.39,4088.52,3981.37,4032.1,158651740
2022-02-09,4107.37,4124.12,4063.89,4071.78,361024113
2022-02-10,4099.69,4099.69,4061.05,4068.96,381995199
2022-02-11,4119.34,4119.34,4064.59,4108.05,261740371
2022-02-14,4145.58,4145.58,4062.97,4116.34,385357297
2022-02-15,4135.22,4135.22,4076.81,4098.51,144693366
2022-02-16,4086.0,4131.86,4072.55,4074.83,268287491
2022-02-17,4075.97,4075.97,4031.86,4053.25,324109199
2022-02-18,4101.91,4119.75,4061.98,4080.45,493420528
2022-02-21,4130.81,4144.17,4114.68,4119.99,194547158
2022-02-22,4146.17,4205.95,4106.49,4145.94,298553100
2022-02-23,4171.91,4202.24,4135.88,4144.32,403518269
2022-02-24,4150.11,4150.11,4092.73,4117.05,102731729
2022-02-25,4092.69,4103.39,4071.94,4087.57,400560636
2022-02-28,4126.78,4126.78,4055.21,4096.53,231072711
2022-03-01,4074.95,4122.39,4054.07,4070.08,445189567
2022-03-02,4071.47,4071.47,3994.57,4049.27,219593119
2022-03-03,4077.01,4077.01,3992.39,4037.94,169343261
2022-03-04,4080.07,4080.07,4031.39,4043.73,476271965
2022-03-07,4057.21,4057.21,3959.24,4019.19,207009042
2022-03-08,4042.0,4062.76,3982.31,4016.31,214909206
2022-03-09,4035.91,4052.88,3991.84,4014.04,282700360
2022-03-10,3998.45,3998.45,3956.27,3981.82,231463206
2022-03-11,4026.73,4026.73,3979.35,4010.93,316161416
2022-03-14,4034.13,4066.8,3954.53,4007.01,402102489
2022-03-15,4012.56,4012.56,3970.93,3991.38,478116662
2022-03-16,3983.01,3983.89,3973.86,3978.28,217455941
2022-03-17,3998.62,4010.9,3970.32,3981.23,134734060
2022-03-18,3953.28,3996.31,3915.46,3950.05,317678914
2022-03-21,3951.57,3955.37,3901.96,3914.2,279730825
2022-03-22,3922.99,3934.81,3863.18,3900.69,103305717
2022-03-23,3923.42,3923.42,3849.41,3890.88,155480806
2022-03-24,3885.47,3905.81,3826.9,3860.13,138411015
2022-03-25,3897.64,3947.12,3896.35,3896.65,147213053
2022-03-28,3890.49,3942.55,3865.88,3890.19,465752228
2022-03-29,3879.48,3919.49,3851.26,3867.89,187323605
2022-03-30,3877.16,3879.87,3823.87,3866.58,478284869
2022-03-31,3899.93,3913.04,3842.5,3893.25,461170749
2022-04-01,3910.64,3953.82,3884.83,3902.95,268109582
2022-04-04,3950.69,3950.69,3898.77,3911.78,465270322
2022-04-05,3960.48,3960.48,3911.81,3950.74,295128427
2022-04-06,3941.78,3956.59,3905.8,3931.48,323805388
2022-04-07,3975.88,3975.88,3934.98,3944.88,341402125
2022-04-08,3941.95,3967.83,3890.39,3912.25,155370659
2022-04-11,3936.52,3954.68,3874.23,3929.86,201097391
2022-04-12,3946.34,3975.78,3922.57,3941.96,260240569
2022-04-13,3947.89,3947.89,3877.83,3932.08,158499784
2022-04-14,3968.48,3968.48,3927.4,3931.36,471291984
2022-04-15,3945.25,3969.92,3917.37,3918.04,259889480
2022-04-18,3952.29,3980.76,3908.23,3941.93,261663945
2022-04-19,3974.12,3975.5,3942.19,3970.23,275058176
2022-04-20,3954.27,3965.36,3918.54,3933.77,339182152
2022-04-21,3961.82,3967.33,3910.9,3949.99,137254394
2022-04-22,3956.94,3957.85,3873.52,3927.13,324111745
2022-04-25,3970.27,3970.27,3926.79,3937.07,176601035
2022-04-26,3931.53,3931.53,3858.41,3897.8,275407816
2022-04-27,3862.1,3909.8,3842.06,3860.79,366237533
2022-04-28,3910.89,3910.89,3851.89,3890.42,268594366
2022-04-29,3904.26,3919.63,3851.05,3902.21,435202757
2022-05-02,3887.32,3905.06,3854.37,3886.97,225738489
2022-05-03,3909.75,3909.75,3861.33,3883.1,184114072
2022-05-04,3894.41,3899.59,3849.3,3857.8,277331453
2022-05-05,3862.67,3869.44,3797.15,3842.91,394741579
2022-05-06,3832.27,3832.27,3778.63,3811.28,112177374
2022-05-09,3833.8,3833.8,3798.34,3798.71,413611622
2022-05-10,3830.4,3830.4,3753.37,3793.31,291092704
2022-05-11,3809.03,3811.18,3789.63,3806.5,311152438
2022-05-12,3839.14,3839.14,3793.48,3823.77,499940798
2022-05-13,3805.12,3805.12,3782.23,3791.45,199372620
2022-05-16,3760.73,3797.43,3738.16,3755.49,137926005
2022-05-17,3793.52,3793.52,3747.48,3759.47,265707196
2022-05-18,3747.92,3768.63,3680.18,3732.99,189152060
2022-05-19,3708.88,3744.02,3688.71,3703.12,213464992
2022-05-20,3680.89,3697.56,3656.28,3676.14,297162516
2022-05-23,3658.44,3692.63,3625.13,3649.98,463245942
2022-05-24,3647.36,3649.68,3604.55,3637.41,157443649
2022-05-25,3628.49,3628.49,3560.78,3601.49,163972544
2022-05-26,3608.72,3608.72,3581.72,3589.1,348548346
2022-05-27,3609.39,3618.36,3564.71,3593.02,287441674
2022-05-30,3596.0,3612.21,3574.78,3589.64,407874649
2022-05-31,3635.88,3635.88,3563.24,3600.67,265746771
2022-06-01,3644.22,3644.22,3598.64,3634.81,400643933
2022-06-02,3637.91,3681.23,3577.78,3627.09,375803617
2022-06-03,3604.67,3630.41,3541.75,3595.29,355450531
2022-06-06,3631.08,3639.6,3590.28,3612.0,386564111
2022-06-07,3619.04,3661.41,3586.54,3613.17,469985177
2022-06-08,3633.51,3655.71,3572.26,3602.96,449229523
2022-06-09,3614.97,3614.97,3549.6,3580.01,148517751
2022-06-10,3592.84,3635.63,3561.1,3583.04,220074602
2022-06-13,3626.74,3626.74,3566.65,3610.1,223238848
2022-06-14,3630.46,3649.92,3595.25,3618.68,340973477
2022-06-15,3641.16,3641.16,3598.68,3626.68,120312499
2022-06-16,3656.85,3692.57,3602.69,3645.1,483211189
2022-06-17,3685.84,3727.65,3637.91,3678.67,227272291
2022-06-20,3717.77,3740.26,3658.13,3696.87,323192634
2022-06-21,3668.93,3710.62,3629.68,3660.86,496993636
2022-06-22,3721.53,3741.35,3665.17,3694.67,407392865
2022-06-23,3707.51,3752.22,3676.08,3697.08,499199043
2022-06-24,3676.71,3708.91,3665.69,3669.34,250238335
2022-06-27,3697.29,3719.68,3628.53,3681.5,228159775
2022-06-28,3696.37,3715.39,3628.85,3683.33,461822455
2022-06-29,3677.45,3717.86,3636.63,3673.65,339268932
2022-06-30,3648.94,3653.79,3629.86,3644.75,244282183
2022-07-01,3679.37,3679.37,3646.34,3654.74,290498329
2022-07-04,3658.61,3658.61,3611.13,3624.79,158207428
2022-07-05,3631.87,3631.87,3606.46,3607.23,388570842
2022-07-06,3599.7,3599.7,3544.79,3580.86,117988202
2022-07-07,3598.18,3602.19,3569.75,3588.38,474501077
2022-07-08,3626.37,3626.37,3595.1,3599.7,174211263
2022-07-11,3600.55,3605.58,3539.15,3570.77,330223416
2022-07-12,3611.12,3611.12,3554.27,3583.12,226177822
2022-07-13,3601.79,3601.79,3566.88,3589.89,203561274
2022-07-14,3630.5,3672.39,3607.09,3620.09,310806730
2022-07-15,3680.5,3701.75,3650.12,3652.52,273450727
2022-07-18,3687.19,3687.19,3659.04,3684.56,326993463
2022-07-19,3662.93,3662.93,3606.67,3658.49,204794194
2022-07-20,3633.66,3655.3,3600.06,3629.66,220810992
2022-07-21,3656.24,3682.69,3613.5,3638.9,420521413
2022-07-22,3661.56,3676.24,3619.04,3642.34,453356496
2022-07-25,3642.31,3642.31,3602.34,3632.54,128048369
2022-07-26,3610.61,3612.55,3593.16,3610.19,310248243
2022-07-27,3590.93,3605.34,3564.47,3585.23,476260354
2022-07-28,3622.66,3622.66,3571.21,3589.46,283292851
2022-07-29,3626.64,3626.64,3600.32,3601.63,465209741
2022-08-01,3643.04,3643.04,3590.78,3616.24,472062448
2022-08-02,3632.86,3665.28,3594.36,3621.99,456538415
2022-08-03,3646.61,3660.24,3592.31,3629.28,438105288
2022-08-04,3617.15,3627.46,3560.25,3595.63,314254698
2022-08-05,3645.85,3645.85,3579.1,3612.81,465441505
2022-08-08,3620.3,3621.02,3600.92,3601.88,300451598
2022-08-09,3576.36,3608.4,3526.95,3574.59,239054930
2022-08-10,3634.76,3648.0,3598.86,3608.27,372209050
2022-08-11,3651.38,3651.38,3622.9,3627.14,263378598
2022-08-12,3643.43,3643.43,3631.65,3637.94,186577397
2022-08-15,3666.02,3666.02,3645.42,3649.97,482282385
2022-08-16,3665.64,3665.64,3601.85,3654.97,233267864
